lat,lon,cluster_id
-1.9339669601023937,30.06382712329978,1
-1.9376488057247812,30.07617529791022,0
-1.9446161510818352,30.051295500492664,1
-1.957060325657193,30.06183995947712,0
-1.9468135805603852,30.05113753755634,1
-1.936972908199472,30.06910820441237,1
-1.9331190981975934,30.05716485682536,1
-1.9507437222144735,30.053862356945483,1
-1.9537645300603275,30.04870445929009,1
-1.9296039216685732,30.07142967867043,1
-1.937164795134636,30.067750292256623,1
-1.9336731278853454,30.064141538914566,1
-1.9302224633718652,30.056378096302772,1
-1.940057029067468,30.05216971604787,1
-1.9586219905495943,30.069468336153648,0
-1.9473256560489705,30.051268650801074,1
-1.948538398046143,30.057519000257816,0
-1.9516491569663506,30.057163371798925,0
-1.9293864802999545,30.0548470125189,1
-1.9515243987736135,30.056661014394795,0
-1.9290228635079285,30.069013702235708,1
-1.9491933776208261,30.046603821118843,1
-1.936225776850624,30.057475015162915,1
-1.9455532903508463,30.05753589759698,0
-1.9561675517110497,30.065922494625667,0
-1.9322185701339187,30.053563598747935,1
-1.952227225332219,30.05402866402543,1
-1.9309225231184897,30.055415949475215,1
-1.9497044163355461,30.053873015817036,1
-1.95772319881911,30.058127950026805,1
-1.9406315717802871,30.06189950509678,0
-1.9542647311383152,30.072352353390546,0
-1.9451780777176328,30.055593507732617,0
-1.9388167112871795,30.075359419862085,1
-1.9306395408642687,30.058275810737886,1
-1.9498399634077974,30.04944375005213,1
-1.9358658723220101,30.05220329970495,0
-1.9471131609707133,30.058141812032737,0
-1.953496325089369,30.07115307790213,0
-1.9411807351286938,30.048068613564112,1
-1.9577439120732312,30.05727289305972,1
-1.9527308290116874,30.058640294052843,0
-1.955542871323366,30.05144326310253,1
-1.9328279908513797,30.056489063567742,1
-1.9359201726292796,30.0582432792148,1
-1.9360324690459851,30.070059530414238,0
-1.9511007145301775,30.046447364580988,1
-1.9412237075684824,30.051558513299508,1
-1.9406023223787072,30.05915671993991,1
-1.9462048339180043,30.049376151997457,1
-1.9476440290509287,30.04920769763735,1
-1.9388122349034145,30.07344113153182,1
-1.9610381884866182,30.055767482348223,0
-1.927582867190109,30.055292260021464,0
-1.9531044354661915,30.056038450006564,1
